watch_id,user_id,movie_id,watch_date,watch_duration,device_type
W20640,15007,2540,2024-11-09,84.0,Laptop
W20641,15160,279,2024-11-09,57.0,Mobile
W20642,15075,3667,2024-11-09,98.0,Mobile
W20643,15129,3759,2024-11-09,21.0,Mobile
W20644,15050,1818,2024-11-09,90.0,Laptop
W20645,15029,2628,2024-11-09,89.0,Mobile
W20646,15116,1531,2024-11-09,15.0,Smart TV
W20647,15002,857,2024-11-09,73.0,Smart TV
W20649,15028,2015,2024-11-09,131.0,Laptop
W20650,15152,1698,2024-11-09,108.0,Mobile
W20651,15079,1767,2024-11-09,97.0,Smart TV
W20652,15081,3224,2024-11-09,121.0,Smart TV
W20653,15140,4148,2024-11-09,96.0,Laptop
W20654,15045,1341,2024-11-09,124.0,Laptop
W20655,15022,2942,2024-11-09,7.0,Mobile
W20657,15050,11,2024-11-09,127.0,Mobile
W20658,15030,650,2024-11-09,100.0,Smart TV
W20659,15058,799,2024-11-09,19.0,Mobile
W20660,15088,1559,2024-11-09,98.0,Laptop
W20661,15000,3085,2024-11-09,100.0,Smart TV
W20663,15020,3265,2024-11-09,135.0,Smart TV
W20665,15150,2927,2024-11-09,128.0,Laptop
W20667,15020,1698,2024-11-09,61.0,Smart TV
W20668,15154,4025,2024-11-09,57.0,Laptop
W20670,15075,3611,2024-11-09,96.0,Smart TV
W20672,15003,2563,2024-11-09,87.0,Smart TV
W20673,15098,2407,2024-11-09,156.0,Mobile
W20674,15111,4148,2024-11-09,62.0,Laptop
W20675,15048,3299,2024-11-09,121.0,Smart TV
W20676,15081,2855,2024-11-09,18.0,Mobile
W20677,15005,4025,2024-11-09,114.0,Laptop
W20678,15004,1978,2024-11-09,106.0,Mobile
W20679,15094,261,2024-11-09,20.0,Laptop
W20680,15017,799,2024-11-09,103.0,Laptop
W20681,15163,2663,2024-11-09,90.0,Laptop
W20682,15133,109,2024-11-09,96.0,Laptop
W20683,15174,434,2024-11-09,156.0,Mobile
W20684,15136,3061,2024-11-09,15.0,Laptop
W20686,15142,1712,2024-11-09,50.0,Laptop
W20688,15105,2961,2024-11-09,10.0,Mobile
W20689,15008,3181,2024-11-09,93.0,Smart TV
W20690,15137,420,2024-11-09,26.0,Mobile
W20691,15030,1134,2024-11-09,8.0,Smart TV
W20693,15000,4104,2024-11-09,96.0,Laptop
W20695,15117,3150,2024-11-10,104.0,Laptop
W20696,15161,1208,2024-11-10,107.0,Laptop
W20697,15107,3859,2024-11-10,96.0,Smart TV
W20698,15080,3859,2024-11-10,59.0,Smart TV
W20699,15049,329,2024-11-10,119.0,Laptop
W20700,15184,3844,2024-11-10,14.0,Mobile
W20702,15053,1698,2024-11-10,67.0,Mobile
W20703,15020,3801,2024-11-10,27.0,Smart TV
W20704,15181,2524,2024-11-10,106.0,Smart TV
W20705,15160,2027,2024-11-10,12.0,Mobile
W20707,15052,183,2024-11-10,12.0,Smart TV
W20708,15183,3797,2024-11-10,99.0,Mobile
W20709,15032,1887,2024-11-10,93.0,Mobile
W20710,15123,1443,2024-11-10,133.0,Smart TV
W20711,15173,1818,2024-11-10,94.0,Smart TV
W20712,15132,1482,2024-11-10,123.0,Laptop
W20713,15012,1772,2024-11-10,76.0,Laptop
W20715,15020,1665,2024-11-10,88.0,Laptop
W20716,15162,650,2024-11-10,100.0,Laptop
W20717,15105,2316,2024-11-10,88.0,Laptop
W20718,15012,2375,2024-11-10,124.0,Smart TV
W20719,15155,1900,2024-11-10,71.0,Mobile
W20720,15116,2591,2024-11-10,23.0,Mobile
W20721,15027,120,2024-11-10,59.0,Laptop
W20722,15037,4225,2024-11-10,119.0,Smart TV
W20723,15084,507,2024-11-10,127.0,Laptop
W20724,15105,823,2024-11-10,77.0,Laptop
W20725,15087,3162,2024-11-10,86.0,Laptop
W20726,15189,1019,2024-11-10,73.0,Smart TV
W20727,15127,2663,2024-11-10,90.0,Laptop
W20728,15048,4057,2024-11-10,6.0,Smart TV
W20731,15114,1572,2024-11-10,7.0,Mobile
W20732,15181,2652,2024-11-10,81.0,Smart TV
W20733,15150,1437,2024-11-10,125.0,Smart TV
W20734,15083,967,2024-11-10,108.0,Laptop
W20735,15117,337,2024-11-10,96.0,Smart TV
W20736,15144,1484,2024-11-10,82.0,Smart TV
W20737,15023,1495,2024-11-10,128.0,Smart TV
W20739,15003,909,2024-11-10,83.0,Laptop
W20742,15177,1712,2024-11-10,79.0,Laptop
W20743,15020,4105,2024-11-10,105.0,Laptop
W20745,15080,2479,2024-11-10,103.0,Laptop
W20746,15118,3087,2024-11-10,112.0,Laptop
W20747,15058,2663,2024-11-10,93.0,Laptop
W20748,15176,51,2024-11-10,84.0,Laptop
W20749,15185,3037,2024-11-10,121.0,Mobile
W20750,15000,1531,2024-11-10,142.0,Mobile
W20751,15184,2691,2024-11-10,97.0,Mobile
W20752,15151,2691,2024-11-10,95.0,Laptop
W20753,15159,2879,2024-11-10,113.0,Laptop
W20754,15029,2202,2024-11-10,16.0,Smart TV
W20755,15175,1294,2024-11-10,140.0,Smart TV
W20756,15007,3150,2024-11-10,98.0,Smart TV
W20757,15087,1208,2024-11-10,101.0,Mobile
W20758,15183,1495,2024-11-10,128.0,Mobile
W20759,15113,234,2024-11-10,132.0,Smart TV
W20760,15035,2027,2024-11-10,116.0,Smart TV
W20761,15152,1471,2024-11-10,137.0,Laptop
W20762,15037,86,2024-11-10,139.0,Smart TV
W20763,15137,378,2024-11-10,180.0,Smart TV
W20764,15001,1191,2024-11-10,123.0,Smart TV
W20766,15096,1552,2024-11-10,104.0,Smart TV
W20767,15072,4212,2024-11-10,107.0,Laptop
W20768,15090,51,2024-11-10,139.0,Smart TV
W20770,15142,3028,2024-11-10,25.0,Laptop
W20771,15031,721,2024-11-10,113.0,Smart TV
W20772,15147,369,2024-11-10,108.0,Smart TV
W20774,15013,4129,2024-11-10,40.0,Mobile
W20775,15151,60,2024-11-10,120.0,Smart TV
W20776,15068,3148,2024-11-10,29.0,Smart TV
W20777,15153,1909,2024-11-10,101.0,Laptop
W20778,15168,3644,2024-11-10,140.0,Laptop
W20779,15120,1341,2024-11-10,127.0,Mobile
W20780,15189,558,2024-11-10,59.0,Smart TV
W20781,15048,2817,2024-11-10,127.0,Laptop
W20782,15059,1352,2024-11-10,99.0,Mobile
W20783,15117,1537,2024-11-10,44.0,Smart TV
W20784,15079,3932,2024-11-10,116.0,Laptop
W20785,15105,109,2024-11-10,101.0,Mobile
W20786,15168,3601,2024-11-10,116.0,Smart TV
W20787,15013,2012,2024-11-10,189.0,Mobile
W20790,15120,1732,2024-11-10,73.0,Mobile
W20792,15119,1369,2024-11-10,105.0,Laptop
W20793,15175,980,2024-11-10,7.0,Mobile
W20794,15151,2741,2024-11-10,50.0,Laptop
W20798,15161,2652,2024-11-10,77.0,Laptop
W20801,15087,965,2024-11-10,34.0,Laptop
W20802,15018,11,2024-11-10,81.0,Laptop
W20804,15045,1371,2024-11-10,93.0,Smart TV
W20805,15135,3741,2024-11-10,114.0,Laptop
W20806,15146,2366,2024-11-10,136.0,Mobile
W20807,15059,1140,2024-11-10,119.0,Mobile
W20809,15045,3897,2024-11-10,11.0,Smart TV
W20810,15077,240,2024-11-10,121.0,Smart TV
W20811,15146,921,2024-11-10,94.0,Laptop
W20812,15083,2015,2024-11-10,60.0,Laptop
W20813,15042,2961,2024-11-10,100.0,Smart TV
W20814,15072,2817,2024-11-10,55.0,Laptop
W20815,15132,472,2024-11-10,93.0,Smart TV
W20816,15173,4025,2024-11-10,11.0,Mobile
W20817,15094,3988,2024-11-10,93.0,Smart TV
W20818,15176,4009,2024-11-10,100.0,Smart TV
W20819,15113,3897,2024-11-10,105.0,Mobile
W20820,15165,3738,2024-11-10,128.0,Mobile
W20821,15077,799,2024-11-10,101.0,Laptop
W20822,15128,41,2024-11-10,97.0,Laptop
W20823,15188,917,2024-11-10,101.0,Laptop
W20824,15133,109,2024-11-10,6.0,Laptop
W20826,15101,1443,2024-11-10,82.0,Smart TV
W20827,15086,224,2024-11-10,116.0,Mobile
W20828,15154,2526,2024-11-10,98.0,Laptop
W20829,15084,3232,2024-11-10,140.0,Laptop
W20831,15113,3148,2024-11-10,145.0,Smart TV
W20832,15115,1033,2024-11-10,94.0,Laptop
W20833,15074,1887,2024-11-10,93.0,Smart TV
W20834,15144,1767,2024-11-10,19.0,Mobile
W20836,15021,2863,2024-11-10,107.0,Mobile
W20837,15039,1093,2024-11-10,88.0,Mobile
W20838,15028,3232,2024-11-10,79.0,Smart TV
W20839,15066,1199,2024-11-10,133.0,Laptop
W20840,15131,3168,2024-11-10,121.0,Smart TV
W20841,15037,1135,2024-11-10,93.0,Laptop
W20842,15077,2032,2024-11-10,99.0,Smart TV
W20843,15007,2418,2024-11-10,120.0,Mobile
W20844,15105,2676,2024-11-10,80.0,Laptop
W20845,15077,3626,2024-11-10,57.0,Laptop
W20846,15107,1148,2024-11-10,51.0,Laptop
W20848,15186,2778,2024-11-10,94.0,Laptop
W20849,15133,1353,2024-11-10,120.0,Laptop
W20850,15106,3155,2024-11-10,121.0,Laptop
W20851,15088,1991,2024-11-10,52.0,Smart TV
W20852,15181,4140,2024-11-10,147.0,Laptop
W20853,15163,2663,2024-11-10,46.0,Laptop
W20854,15008,3405,2024-11-10,80.0,Smart TV
W20855,15060,2289,2024-11-10,55.0,Smart TV
W20856,15168,631,2024-11-10,108.0,Smart TV
W20857,15163,3061,2024-11-10,72.0,Laptop
W20858,15143,1277,2024-11-10,123.0,Laptop
W20859,15119,2140,2024-11-10,95.0,Laptop
W20860,15080,1185,2024-11-10,123.0,Smart TV
W20861,15159,721,2024-11-10,116.0,Mobile
W20862,15000,109,2024-11-10,104.0,Laptop
W20863,15034,1170,2024-11-10,149.0,Smart TV
W20864,15160,3233,2024-11-10,97.0,Mobile
W20865,15102,631,2024-11-10,6.0,Smart TV
W20866,15188,1823,2024-11-10,12.0,Laptop
W20867,15028,1723,2024-11-10,101.0,Laptop
W20868,15009,1369,2024-11-10,52.0,Smart TV
W20869,15052,2408,2024-11-10,84.0,Laptop
W20870,15085,965,2024-11-10,73.0,Smart TV
W20871,15151,1135,2024-11-10,91.0,Mobile
W20872,15126,3540,2024-11-10,134.0,Smart TV
W20873,15167,462,2024-11-10,55.0,Laptop
W20875,15113,2116,2024-11-10,95.0,Smart TV
W20876,15178,2812,2024-11-10,70.0,Mobile
W20877,15108,2945,2024-11-10,46.0,Mobile
W20878,15024,3354,2024-11-10,140.0,Mobile
W20879,15074,895,2024-11-10,81.0,Laptop
W20880,15012,3897,2024-11-10,101.0,Smart TV
W20881,15094,4221,2024-11-10,134.0,Smart TV
W20882,15002,2912,2024-11-10,137.0,Smart TV
W20883,15127,2773,2024-11-10,133.0,Laptop
W20884,15023,2027,2024-11-10,113.0,Mobile
W20885,15179,4049,2024-11-10,148.0,Laptop
W20886,15090,1991,2024-11-10,94.0,Smart TV
W20887,15175,2041,2024-11-10,58.0,Smart TV
W20888,15049,3232,2024-11-10,72.0,Smart TV
W20889,15138,4094,2024-11-10,118.0,Laptop
W20890,15115,896,2024-11-10,87.0,Mobile
W20893,15012,1529,2024-11-10,90.0,Laptop
W20894,15027,4221,2024-11-10,128.0,Laptop
W20895,15024,3627,2024-11-10,22.0,Mobile
W20896,15014,2063,2024-11-10,93.0,Laptop
W20897,15106,4049,2024-11-10,158.0,Laptop
W20898,15131,1612,2024-11-10,91.0,Smart TV
W20899,15074,2563,2024-11-11,85.0,Smart TV
W20900,15054,1739,2024-11-11,82.0,Laptop
W20901,15075,2991,2024-11-11,99.0,Laptop
W20902,15072,270,2024-11-11,68.0,Smart TV
W20903,15088,3974,2024-11-11,93.0,Mobile
W20904,15121,420,2024-11-11,145.0,Mobile
W20907,15118,2729,2024-11-11,93.0,Laptop
W20909,15176,367,2024-11-11,24.0,Laptop
W20910,15017,3687,2024-11-11,37.0,Smart TV
W20912,15002,3040,2024-11-11,116.0,Laptop
W20913,15031,1216,2024-11-11,173.0,Laptop
W20915,15126,2137,2024-11-11,122.0,Laptop
W20916,15103,219,2024-11-11,76.0,Mobile
W20917,15020,3977,2024-11-11,137.0,Smart TV
W20918,15153,472,2024-11-11,16.0,Mobile
W20919,15007,1191,2024-11-11,56.0,Mobile
W20920,15157,2548,2024-11-11,49.0,Laptop
W20921,15037,2419,2024-11-11,135.0,Laptop
W20923,15125,1150,2024-11-11,126.0,Smart TV
W20924,15050,1314,2024-11-11,124.0,Mobile
W20925,15117,2349,2024-11-11,74.0,Laptop
W20926,15017,109,2024-11-11,98.0,Laptop
W20927,15190,2289,2024-11-11,102.0,Smart TV
W20928,15023,1105,2024-11-11,62.0,Smart TV
W20929,15090,1712,2024-11-11,43.0,Laptop
W20930,15191,1347,2024-11-11,140.0,Laptop
W20931,15015,3000,2024-11-11,127.0,Laptop
W20932,15202,2842,2024-11-11,135.0,Mobile
W20933,15068,2915,2024-11-11,100.0,Laptop
W20935,15064,2912,2024-11-11,140.0,Smart TV
W20936,15201,1739,2024-11-11,78.0,Mobile
W20937,15019,1170,2024-11-11,148.0,Laptop
W20939,15124,62,2024-11-11,52.0,Mobile
W20940,15199,4008,2024-11-11,131.0,Laptop
W20941,15142,4044,2024-11-11,84.0,Laptop
W20942,15080,3232,2024-11-11,138.0,Laptop
W20943,15064,3410,2024-11-11,125.0,Mobile
W20944,15008,769,2024-11-11,107.0,Laptop
W20945,15052,2992,2024-11-11,12.0,Smart TV
W20946,15008,3746,2024-11-11,54.0,Laptop
W20947,15083,1991,2024-11-11,90.0,Laptop
W20949,15021,631,2024-11-11,108.0,Smart TV
W20950,15090,3532,2024-11-11,84.0,Smart TV
W20951,15195,3232,2024-11-11,138.0,Laptop
W20952,15028,3166,2024-11-11,135.0,Smart TV
W20953,15061,2722,2024-11-11,81.0,Laptop
W20954,15102,420,2024-11-11,146.0,Mobile
W20957,15049,3579,2024-11-11,122.0,Mobile
W20958,15137,1909,2024-11-11,95.0,Laptop
W20959,15130,2669,2024-11-11,86.0,Smart TV
W20960,15144,1739,2024-11-11,79.0,Smart TV
W20961,15187,3283,2024-11-11,95.0,Smart TV
W20963,15078,1433,2024-11-11,81.0,Smart TV
W20964,15064,109,2024-11-11,101.0,Laptop
W20965,15056,4105,2024-11-11,14.0,Laptop
W20967,15186,3988,2024-11-11,95.0,Laptop
W20968,15026,2418,2024-11-11,119.0,Mobile
W20969,15152,673,2024-11-11,139.0,Mobile
W20970,15012,3598,2024-11-11,139.0,Smart TV
W20971,15025,1712,2024-11-11,41.0,Mobile
W20972,15102,2027,2024-11-11,107.0,Smart TV
W20975,15078,2882,2024-11-11,102.0,Smart TV
W20976,15094,4018,2024-11-11,92.0,Smart TV
W20978,15140,149,2024-11-11,141.0,Smart TV
W20979,15169,1595,2024-11-11,0.0,Laptop
W20980,15074,2315,2024-11-11,104.0,Smart TV
W20981,15130,1612,2024-11-11,91.0,Mobile
W20982,15094,378,2024-11-11,101.0,Mobile
W20984,15069,2594,2024-11-11,62.0,Smart TV
W20985,15202,2046,2024-11-11,50.0,Mobile
W20986,15030,2401,2024-11-11,122.0,Smart TV
W20987,15189,1024,2024-11-11,91.0,Smart TV
W20988,15112,446,2024-11-11,102.0,Laptop
W20989,15062,3421,2024-11-11,48.0,Mobile
W20990,15199,4225,2024-11-11,61.0,Laptop
W20991,15151,1552,2024-11-11,110.0,Smart TV
W20992,15178,2882,2024-11-11,96.0,Mobile
W20993,15019,13,2024-11-11,76.0,Mobile
W20994,15128,380,2024-11-11,18.0,Laptop
W20995,15038,2663,2024-11-11,96.0,Smart TV
W20996,15115,1829,2024-11-11,86.0,Smart TV
W20997,15156,1422,2024-11-11,107.0,Laptop
W20998,15081,1437,2024-11-11,123.0,Mobile
W20999,15154,194,2024-11-11,106.0,Laptop
W21000,15180,1991,2024-11-11,85.0,Mobile
W21002,15173,177,2024-11-11,123.0,Laptop
W21003,15096,2540,2024-11-11,84.0,Mobile
W21004,15173,2289,2024-11-11,102.0,Laptop
W21005,15123,217,2024-11-11,126.0,Smart TV
W21007,15015,2281,2024-11-11,85.0,Smart TV
W21008,15190,2132,2024-11-11,96.0,Laptop
W21009,15177,671,2024-11-11,99.0,Mobile
W21010,15009,3655,2024-11-11,96.0,Smart TV
W21011,15181,2800,2024-11-11,93.0,Smart TV
W21014,15072,683,2024-11-11,130.0,Smart TV
W21015,15191,2405,2024-11-11,129.0,Mobile
W21016,15150,4061,2024-11-11,107.0,Mobile
W21017,15026,302,2024-11-11,87.0,Mobile
W21018,15165,3409,2024-11-11,131.0,Mobile
W21019,15126,1471,2024-11-11,21.0,Smart TV
W21020,15020,3778,2024-11-11,9.0,Mobile
W21021,15048,1199,2024-11-11,121.0,Smart TV
W21022,15099,2042,2024-11-12,114.0,Mobile
W21023,15072,3613,2024-11-12,118.0,Smart TV
W21024,15078,1255,2024-11-12,156.0,Laptop
W21025,15204,1352,2024-11-12,99.0,Smart TV
W21026,15117,2254,2024-11-12,42.0,Mobile
W21027,15179,2247,2024-11-12,120.0,Laptop
W21028,15077,1596,2024-11-12,97.0,Laptop
W21029,15052,3844,2024-11-12,102.0,Smart TV
W21031,15086,3845,2024-11-12,56.0,Laptop
W21032,15067,2060,2024-11-12,122.0,Laptop
W21033,15187,1739,2024-11-12,79.0,Laptop
W21034,15010,4105,2024-11-12,104.0,Mobile
W21036,15000,1948,2024-11-12,3.0,Laptop
W21037,15023,950,2024-11-12,93.0,Laptop
W21038,15077,3637,2024-11-12,84.0,Mobile
W21040,15180,2813,2024-11-12,98.0,Laptop
W21041,15178,3687,2024-11-12,87.0,Laptop
W21042,15171,3405,2024-11-12,78.0,Laptop
W21043,15167,516,2024-11-12,92.0,Laptop
W21044,15205,4063,2024-11-12,116.0,Laptop
W21046,15049,3840,2024-11-12,103.0,Mobile
W21047,15011,2041,2024-11-12,71.0,Laptop
W21048,15218,2769,2024-11-12,108.0,Smart TV
W21049,15186,2151,2024-11-12,94.0,Mobile
W21050,15169,3816,2024-11-12,8.0,Laptop
W21051,15003,2540,2024-11-12,87.0,Smart TV
W21052,15199,1294,2024-11-12,142.0,Smart TV
W21053,15031,2656,2024-11-12,77.0,Smart TV
W21054,15000,1909,2024-11-12,98.0,Smart TV
W21055,15165,631,2024-11-12,104.0,Laptop
W21056,15108,1107,2024-11-12,119.0,Smart TV
W21057,15175,1561,2024-11-12,105.0,Laptop
W21058,15094,507,2024-11-12,136.0,Smart TV
W21059,15134,1014,2024-11-12,92.0,Laptop
W21061,15204,3897,2024-11-12,102.0,Smart TV
W21062,15013,676,2024-11-12,11.0,Laptop
W21063,15114,4214,2024-11-12,117.0,Laptop
W21064,15050,1605,2024-11-12,118.0,Mobile
W21065,15211,908,2024-11-12,86.0,Laptop
W21066,15075,45,2024-11-12,107.0,Mobile
W21067,15118,2961,2024-11-12,46.0,Laptop
W21068,15111,1208,2024-11-12,10.0,Laptop
W21069,15078,2090,2024-11-12,125.0,Smart TV
W21070,15187,3954,2024-11-12,104.0,Smart TV
W21071,15123,1054,2024-11-12,79.0,Laptop
W21072,15208,4221,2024-11-12,129.0,Laptop
W21073,15023,86,2024-11-12,143.0,Laptop
W21074,15042,1107,2024-11-12,117.0,Mobile
W21075,15047,1341,2024-11-12,119.0,Smart TV
W21076,15134,3141,2024-11-12,99.0,Mobile
W21077,15001,2289,2024-11-12,94.0,Smart TV
W21078,15188,3135,2024-11-12,113.0,Smart TV
W21079,15189,2952,2024-11-12,85.0,Smart TV
W21082,15160,2223,2024-11-12,86.0,Laptop
W21083,15130,2450,2024-11-12,107.0,Smart TV
W21084,15154,3844,2024-11-12,104.0,Mobile
W21085,15187,3895,2024-11-12,99.0,Laptop
W21086,15009,2991,2024-11-12,98.0,Mobile
W21087,15099,857,2024-11-12,73.0,Smart TV
W21088,15097,3735,2024-11-12,104.0,Smart TV
W21089,15091,1978,2024-11-12,62.0,Smart TV
W21090,15161,283,2024-11-12,128.0,Mobile
W21091,15090,3974,2024-11-12,91.0,Smart TV
W21092,15162,174,2024-11-12,115.0,Laptop
W21093,15120,2722,2024-11-12,44.0,Laptop
W21094,15008,718,2024-11-12,98.0,Laptop
W21095,15117,2398,2024-11-12,160.0,Laptop
W21096,15075,2492,2024-11-12,16.0,Smart TV
W21097,15187,1676,2024-11-12,114.0,Mobile
W21098,15135,3410,2024-11-12,135.0,Laptop
W21100,15014,1529,2024-11-12,93.0,Laptop
W21101,15021,3643,2024-11-12,107.0,Mobile
W21102,15069,2000,2024-11-12,84.0,Mobile
W21103,15216,821,2024-11-12,83.0,Smart TV
W21105,15055,1105,2024-11-12,101.0,Mobile
W21107,15056,1150,2024-11-12,135.0,Mobile
W21108,15189,4044,2024-11-12,93.0,Laptop
W21109,15199,2669,2024-11-12,87.0,Mobile
W21110,15136,488,2024-11-12,80.0,Mobile
W21113,15060,2479,2024-11-12,107.0,Laptop
W21114,15081,472,2024-11-12,95.0,Laptop
W21116,15201,3780,2024-11-12,125.0,Smart TV
W21117,15146,1443,2024-11-12,136.0,Laptop
W21118,15174,819,2024-11-12,89.0,Mobile
W21119,15188,1107,2024-11-12,119.0,Laptop
W21121,15173,2849,2024-11-12,95.0,Mobile
W21122,15157,3643,2024-11-12,8.0,Smart TV
W21123,15186,1715,2024-11-12,63.0,Laptop
W21125,15058,3283,2024-11-12,101.0,Smart TV
W21126,15132,3836,2024-11-12,12.0,Mobile
W21127,15046,3716,2024-11-12,132.0,Laptop
W21128,15204,2116,2024-11-12,100.0,Smart TV
W21129,15022,2393,2024-11-12,136.0,Mobile
W21130,15124,3601,2024-11-12,115.0,Laptop
W21131,15208,3949,2024-11-12,113.0,Laptop
W21132,15132,4025,2024-11-12,13.0,Smart TV
W21133,15045,1764,2024-11-12,115.0,Smart TV
W21134,15201,3353,2024-11-12,6.0,Mobile
W21135,15013,1495,2024-11-12,74.0,Laptop
W21136,15144,48,2024-11-12,125.0,Laptop
W21139,15089,1105,2024-11-12,101.0,Mobile
W21140,15126,2607,2024-11-12,87.0,Laptop
W21141,15130,2945,2024-11-12,90.0,Laptop
W21142,15187,45,2024-11-12,66.0,Smart TV
W21143,15087,1100,2024-11-12,56.0,Mobile
W21145,15127,1636,2024-11-12,15.0,Laptop
W21146,15162,2772,2024-11-12,141.0,Smart TV
W21150,15169,1620,2024-11-12,119.0,Mobile
W21151,15163,603,2024-11-12,92.0,Smart TV
W21152,15094,2663,2024-11-12,94.0,Smart TV
W21153,15204,3172,2024-11-12,75.0,Laptop
W21154,15127,3232,2024-11-12,136.0,Laptop
W21155,15088,3056,2024-11-12,43.0,Laptop
W21157,15164,1945,2024-11-12,92.0,Laptop
W21158,15085,526,2024-11-12,116.0,Mobile
W21159,15140,2289,2024-11-12,103.0,Mobile
W21161,15025,109,2024-11-12,97.0,Smart TV
W21163,15092,23,2024-11-12,17.0,Mobile
W21164,15089,3558,2024-11-12,79.0,Laptop
W21165,15091,1157,2024-11-12,13.0,Mobile
W21166,15156,4225,2024-11-12,118.0,Smart TV
W21167,15083,854,2024-11-12,46.0,Smart TV
W21168,15105,2214,2024-11-12,111.0,Laptop
W21169,15126,1147,2024-11-13,112.0,Laptop
W21170,15129,194,2024-11-13,113.0,Mobile
W21171,15038,3561,2024-11-13,89.0,Smart TV
W21172,15189,3169,2024-11-13,78.0,Smart TV
W21173,15027,3439,2024-11-13,96.0,Smart TV
W21174,15017,1158,2024-11-13,25.0,Laptop
W21176,15085,447,2024-11-13,109.0,Smart TV
W21177,15168,3148,2024-11-13,148.0,Smart TV
W21179,15090,895,2024-11-13,76.0,Smart TV
W21180,15132,676,2024-11-13,144.0,Laptop
W21181,15014,676,2024-11-13,145.0,Smart TV
W21183,15096,2328,2024-11-13,99.0,Laptop
W21185,15181,1623,2024-11-13,80.0,Laptop
W21186,15190,2157,2024-11-13,97.0,Laptop
W21187,15118,86,2024-11-13,14.0,Laptop
W21188,15171,1027,2024-11-13,79.0,Laptop
W21189,15060,2652,2024-11-13,8.0,Laptop
W21190,15025,1208,2024-11-13,63.0,Smart TV
W21191,15125,504,2024-11-13,110.0,Laptop
W21192,15193,4098,2024-11-13,113.0,Mobile
W21193,15143,2012,2024-11-13,179.0,Smart TV
W21194,15125,2535,2024-11-13,98.0,Laptop
W21195,15112,662,2024-11-13,121.0,Smart TV
W21196,15027,360,2024-11-13,103.0,Mobile
W21197,15166,2113,2024-11-13,105.0,Mobile
W21198,15018,3880,2024-11-13,166.0,Mobile
W21199,15090,2121,2024-11-13,119.0,Mobile
W21200,15111,4019,2024-11-13,111.0,Laptop
W21201,15228,1552,2024-11-13,103.0,Laptop
W21202,15002,1081,2024-11-13,159.0,Smart TV
W21203,15131,3759,2024-11-13,112.0,Laptop
W21205,15084,3057,2024-11-13,149.0,Laptop
W21206,15023,4105,2024-11-13,114.0,Laptop
W21207,15125,105,2024-11-13,150.0,Smart TV
W21208,15131,41,2024-11-13,96.0,Smart TV
W21209,15138,2223,2024-11-13,89.0,Laptop
W21210,15143,118,2024-11-13,138.0,Laptop
W21211,15228,1495,2024-11-13,122.0,Mobile
W21212,15179,3548,2024-11-13,16.0,Laptop
W21216,15022,4140,2024-11-13,157.0,Mobile
W21217,15092,1744,2024-11-13,89.0,Laptop
W21218,15125,1208,2024-11-13,106.0,Smart TV
W21219,15144,1164,2024-11-13,23.0,Laptop
W21220,15195,1739,2024-11-13,85.0,Mobile
W21221,15054,3744,2024-11-13,68.0,Laptop
W21222,15034,1302,2024-11-13,118.0,Smart TV
W21223,15107,2723,2024-11-13,91.0,Laptop
W21224,15111,426,2024-11-13,84.0,Laptop
W21225,15122,3681,2024-11-13,129.0,Laptop
W21226,15069,2745,2024-11-13,6.0,Smart TV
W21227,15168,3421,2024-11-13,93.0,Laptop
W21228,15077,3757,2024-11-13,97.0,Laptop
W21229,15108,2380,2024-11-13,112.0,Smart TV
W21231,15207,1609,2024-11-13,107.0,Smart TV
W21232,15108,1137,2024-11-13,96.0,Mobile
W21233,15200,3428,2024-11-13,58.0,Smart TV
W21235,15060,2882,2024-11-13,97.0,Laptop
W21236,15015,2661,2024-11-13,88.0,Smart TV
W21237,15068,1762,2024-11-13,111.0,Smart TV
W21238,15045,4105,2024-11-13,110.0,Smart TV
W21240,15033,2825,2024-11-13,87.0,Mobile
W21242,15102,3699,2024-11-13,130.0,Smart TV
W21243,15086,2942,2024-11-13,98.0,Laptop
W21245,15172,2393,2024-11-13,134.0,Laptop
W21246,15178,1185,2024-11-13,131.0,Mobile
W21247,15081,3405,2024-11-13,39.0,Laptop
W21248,15156,574,2024-11-13,121.0,Smart TV
W21249,15180,1388,2024-11-13,96.0,Mobile
W21251,15034,3726,2024-11-13,101.0,Smart TV
W21252,15151,697,2024-11-13,103.0,Mobile
W21254,15132,2762,2024-11-13,124.0,Laptop
W21255,15220,2945,2024-11-13,92.0,Laptop
W21258,15077,1170,2024-11-13,156.0,Laptop
W21259,15047,3859,2024-11-13,98.0,Smart TV
W21260,15004,2099,2024-11-13,52.0,Laptop
W21261,15143,2650,2024-11-13,99.0,Smart TV
W21262,15069,2830,2024-11-13,99.0,Laptop
W21263,15217,3738,2024-11-13,132.0,Mobile
W21264,15216,2723,2024-11-13,40.0,Laptop
W21265,15015,636,2024-11-13,98.0,Laptop
W21266,15132,3949,2024-11-13,12.0,Mobile
W21267,15163,2855,2024-11-13,105.0,Smart TV
W21268,15052,3710,2024-11-13,86.0,Smart TV
W21269,15039,2472,2024-11-13,130.0,Laptop
W21270,15099,2066,2024-11-13,142.0,Mobile
W21271,15014,1494,2024-11-13,104.0,Laptop
W21272,15038,3110,2024-11-13,118.0,Smart TV
W21273,15015,3627,2024-11-13,134.0,Laptop
W21274,15034,3028,2024-11-13,65.0,Laptop
W21275,15099,2041,2024-11-13,111.0,Laptop
